respondent_id,h1n1_probability,seasonal_flu_probability
6737,0.9580016492184527,0.05829826331499699
6738,0.3653453285824846,0.10134474443470076
6739,0.3128838143171717,0.3182986390835464
6740,0.9349526408797939,0.8427159972022141
6741,0.8630457772048516,0.271152804431402
6742,0.9357744115037249,0.8501329812317883
6743,0.8375038620055177,0.8732756025057982
6744,0.8924680273001734,0.8711447012997766
6745,0.9853140835251343,0.9722244820506537
6746,0.877444743415335,0.3780173479638389
6747,0.9227707983838507,0.7935598042773048
6748,0.7149606668003694,0.9452528890831597
6749,0.887005661118527,0.578950645183911
6750,0.8073112265413737,0.44761148986104005
6751,0.3522387845136372,0.06224794399754774
6752,0.8729244720011194,0.8248417481301142
6753,0.9934512396846491,0.9777959461932902
6754,0.9017476768862309,0.6276135117552475
6755,0.909394928007265,0.3973225980566626
6756,0.8530197515728101,0.422202134597902
6757,0.8490935708860445,0.52517656745129
6758,0.7821670724241905,0.14014587995335237
6759,0.8110108951004257,0.6691637160499522
6760,0.9332724820948983,0.13614987527677436
6761,0.9780380795385168,0.9001728059112621
6762,0.8241360041273826,0.8130149408087296
6763,0.9376650596478808,0.6890731758821538
6764,0.8950116445499334,0.7417069893494188
6765,0.9573082717276877,0.8764571492014761
6766,0.6001441953373431,0.44059238032737735
6767,0.9014146530564853,0.835304583977643
6768,0.27634826143829017,0.11587235474311508
6769,0.8872484481154531,0.7763592558829209
6770,0.3778786099861824,0.5674136611560453
6771,0.33564622188462845,0.26901028928345705
6772,0.9817841401770143,0.9464668373377959
6773,0.8605862703693067,0.3390484435188842
6774,0.9247280613409452,0.41133005526157973
6775,0.8545276686862834,0.07296512785345233
6776,0.8663219110842859,0.9614556753237316
6777,0.8990359022702764,0.16992812420233627
6778,0.5947939141529786,0.1142687697033582
6779,0.9543573150217516,0.35962239397321405
6780,0.567427909335507,0.767445603552828
6781,0.7705758296771157,0.4495374166275211
6782,0.9607058731501633,0.8197335751831899
6783,0.8631356785503818,0.3727801948481282
6784,0.8557568733982055,0.38641551983104583
6785,0.9264821990913091,0.512908648476079
6786,0.9715356015346566,0.8760870472833311
6787,0.9488137170794999,0.7855681286190506
6788,0.8614486003291029,0.664936057270681
6789,0.9658430565825642,0.8806633380716435
6790,0.8657554414686675,0.1719883500005983
6791,0.8702530858569476,0.9434762747798559
6792,0.9275172223340296,0.9552893929279361
6793,0.7655496178713496,0.14092784143989534
6794,0.5312193357224572,0.11465164248827153
6795,0.1974308434962222,0.05321258319864164
6796,0.8741149187488952,0.0922642012374768
6797,0.3988046895025753,0.13031788569667935
6798,0.8633865556886468,0.7186118698530959
6799,0.9190647562392282,0.18971903866875583
6800,0.9600504921779781,0.4416342303211569
6801,0.605511384625917,0.12482750853272617
6802,0.9268242885118071,0.7838901689414847
6803,0.8744797670166826,0.5584041371380142
6804,0.9888744486997535,0.0951249035978835
6805,0.797688400399939,0.4181746419372008
6806,0.24061582415289684,0.08901058363108638
6807,0.9146597034044724,0.6424519418852166
6808,0.9754491905784616,0.21791351137624726
6809,0.8994265850621425,0.9043861249901483
6810,0.7740813742015462,0.49969234083806513
6811,0.8730767522768559,0.6632363208559815
6812,0.9857678245464069,0.95957010585016
6813,0.756836789661901,0.262032632526909
6814,0.9213611925627084,0.9300232755762926
6815,0.9570074409519643,0.5728132383692479
6816,0.7153972925884047,0.945742195348016
6817,0.9404472644734334,0.08942556433147386
6818,0.9520371658516663,0.8934208371220317
6819,0.9752582911724125,0.8531354701138594
6820,0.9372365581974977,0.9440434021056805
6821,0.27115274370197484,0.082260930265872
6822,0.8928925772097621,0.349299480014269
6823,0.9264319293783247,0.8986457857880189
6824,0.9394199344453367,0.7557828907776316
6825,0.785668247162626,0.20949560415363322
6826,0.8815079582517215,0.28930021112134874
6827,0.9045566760718812,0.6246736125425988
6828,0.9834536108044848,0.9367354525488393
6829,0.911110291251017,0.7661724080115112
6830,0.9927127304691724,0.9784914774406155
6831,0.8783898487465743,0.7246486158919319
6832,0.9130359466949001,0.5525664900245689
6833,0.5529904616907979,0.17481391910913457
6834,0.6045155320819778,0.060226107629156256
6835,0.7009032817781574,0.5294867297784736
6836,0.8547069029893758,0.5874669163082968
6837,0.8541394970403626,0.48519932209860206
6838,0.9326469304808296,0.7307115075149159
6839,0.7061061803408963,0.32223065018084174
6840,0.8735059591671145,0.6751558228207687
6841,0.969386079982838,0.9638908163094624
6842,0.9417864554356742,0.8198900786667168
6843,0.8891589947401342,0.8471339718032819
6844,0.742189963784333,0.22151391481322158
6845,0.893634464073875,0.7653829131950142
6846,0.48134607886170067,0.3366795838675487
6847,0.9800294495851963,0.5205584667601014
6848,0.7367413832368834,0.1045018306329677
6849,0.8819222890139253,0.2270788127913066
6850,0.9267976285818633,0.7538691434497757
6851,0.6004216953516707,0.7569991777676666
6852,0.8462701826580855,0.5671579349285729
6853,0.8450631865312025,0.6454238060910495
6854,0.6540312498636804,0.6433974646941483
6855,0.9696989676348889,0.8331090916143199
6856,0.5849357408856415,0.05976175979151577
6857,0.866656440284809,0.06676216245107569
6858,0.9192811032561838,0.5295746416188473
6859,0.26496851437076663,0.06992754045663785
6860,0.9330737333604786,0.8487875814413749
6861,0.8721803555640003,0.9536988326330037
6862,0.8818478046888508,0.8966980778188939
6863,0.8831747831779415,0.7130547763579622
6864,0.2707550952956578,0.05277280142581231
6865,0.19063952420555674,0.04551562229508055
6866,0.7000599507560001,0.19237024120562307
6867,0.8958712906841262,0.6615513455308593
6868,0.8988479919486428,0.8681093896060295
6869,0.8949007883717474,0.9581105684261504
6870,0.26331567202082606,0.07323685779463573
6871,0.45476182417614563,0.5487598414457007
6872,0.8114317903109128,0.2739082242329036
6873,0.9135581986040404,0.9329887560281899
6874,0.8887905313143483,0.697714711111101
6875,0.9236411855521609,0.8950352538301597
6876,0.949908350546363,0.8275103342378671
6877,0.6607329541792055,0.5053528536716037
6878,0.6701779281243339,0.40794423492851517
6879,0.8789213974210927,0.5798279925621745
6880,0.9218767234973555,0.4217570776447983
6881,0.8890884421813928,0.04799079930062
6882,0.41636391750915447,0.2167276184345569
6883,0.9671606945716392,0.6329509293149621
6884,0.9307652818759761,0.897044281616961
6885,0.4514506694171352,0.2642992525183888
6886,0.7553820251923794,0.7745594125869737
6887,0.9363317859012604,0.5613451039130977
6888,0.8949354961134197,0.259586191507317
6889,0.938885797381695,0.896019721239139
6890,0.9102219433229414,0.8529635742116864
6891,0.1392230236302051,0.05950940517951342
6892,0.25130059395403925,0.1454958845223343
6893,0.8977923350493466,0.8956042294013988
6894,0.8922946765946413,0.5995021491524006
6895,0.8050674899122202,0.06998412968066503
6896,0.8809532224447822,0.9249140026805497
6897,0.9191156761555337,0.2855065133448045
6898,0.9213339354204665,0.5033717878493726
6899,0.8830107580072754,0.4189286897172346
6900,0.7929376159983659,0.5447451743904708
6901,0.9443120880688376,0.5759443727480901
6902,0.7385774861421588,0.3328779186506411
6903,0.7207619446958025,0.7003925576294586
6904,0.914535763903599,0.15941441388817035
6905,0.9404509345348672,0.6332509708431002
6906,0.9136463417970172,0.7175229350882456
6907,0.4159472856164834,0.4449667051326789
6908,0.9251666320206263,0.840944782313851
6909,0.9747966349612278,0.24510382359086236
6910,0.6022983683106673,0.5343092326766751
6911,0.9922251763856823,0.9867894979775528
6912,0.9727891402979891,0.842615557409682
6913,0.9792145417285998,0.14801624950320436
6914,0.9274880015642539,0.4380257997567324
6915,0.9284744556321326,0.9409030762276204
6916,0.7809618625931534,0.09342605487230626
6917,0.8966401919745715,0.9419398008359224
6918,0.6632700735221405,0.4321337107016435
6919,0.9357512151708993,0.44702649090402
6920,0.8823957310293957,0.6112684431699853
6921,0.8090299811035465,0.847130293920772
6922,0.9242648200381804,0.16158020509201088
6923,0.6471512673172624,0.3549636766467985
6924,0.2654142154995992,0.05791821949699305
6925,0.9339049247998237,0.6190165763649258
6926,0.4996251402175006,0.4446366571264161
6927,0.9767590070057705,0.6013359794772926
6928,0.12238647336879327,0.2901104060182753
6929,0.9788366714062796,0.9714355635799009
6930,0.8659031318117412,0.618330447856358
6931,0.8471794664280591,0.7283398719656231
6932,0.8197881150420293,0.7965515234310732
6933,0.3030338027795617,0.06209702121568028
6934,0.9381446206344232,0.8684786115395379
6935,0.9257660426482235,0.7641053783784975
6936,0.9695725688107578,0.9757700235596769
6937,0.7580016456928397,0.33413147010219724
6938,0.8679873148171887,0.6851916014264728
6939,0.14696271222260038,0.06524519440916687
6940,0.3787178977024581,0.16305406529632238
6941,0.9446113267943366,0.6818025880675377
6942,0.9707321993634601,0.8761097682872847
6943,0.977852030310219,0.916787421157104
6944,0.916868736799026,0.8973343757105626
6945,0.8127697615749332,0.6103319976640149
6946,0.9561702998907682,0.33295971539169966
6947,0.8267244069900404,0.025452757869350418
6948,0.25087555136837925,0.07234294973367617
6949,0.9947243343283724,0.927197770582829
6950,0.34417970035579226,0.14143214976900276
6951,0.7613660576488492,0.8937383435626691
6952,0.9867199848657277,0.9921015553597814
6953,0.7413899589482478,0.5925081068873159
6954,0.394264063883939,0.0630307329478097
6955,0.8650482320857651,0.5903334776516818
6956,0.9151152198011262,0.6734913552460033
6957,0.9636126133240206,0.861549438929218
6958,0.7220706137349749,0.50991161935059
6959,0.9539688636070437,0.9540103124037113
6960,0.25070242308407664,0.060860545446685954
6961,0.7572110534819008,0.6160307901792166
6962,0.9475969467563384,0.21711885329986158
6963,0.9385628631513091,0.24785964170071828
6964,0.7956770314960728,0.9313781033100431
6965,0.9154947793871349,0.45856827634705777
6966,0.8632669884699672,0.8796783963664968
6967,0.26247067295763427,0.09506722869202777
6968,0.7028665877732261,0.3334352825807605
6969,0.9155140502831628,0.9486141994799246
6970,0.8950666052303228,0.7557084136383297
6971,0.9447771645972688,0.9138379269714311
6972,0.9643902072787288,0.9640413809961861
6973,0.9232192310749985,0.15680221164371766
6974,0.9137652819192532,0.08966233454867456
6975,0.830365895331648,0.0769015995537703
6976,0.5852414180755966,0.30577459998268974
6977,0.41111139834815913,0.15699243083471348
6978,0.9608800871267471,0.7094857795922086
6979,0.9229129811982496,0.4079514487177417
6980,0.6224259539861325,0.17615008589233216
6981,0.6332856268359816,0.3040881136810216
6982,0.8464263515333903,0.26974359927396563
6983,0.9616833213798955,0.8737065081676426
6984,0.6723537234551862,0.6176096233212227
6985,0.9355743342981295,0.7971904784793817
6986,0.4628739073924041,0.0963611939040121
6987,0.8415869364305728,0.5678727805458523
6988,0.1700269825672509,0.09543601815743774
6989,0.794350767104891,0.4413328070119993
6990,0.8984539277924709,0.5356253916155154
6991,0.9102719769304589,0.6077538906131534
6992,0.9020422435704989,0.6310104242616945
6993,0.9639658035449679,0.8384378459222026
6994,0.9739489021584804,0.9006890855664961
6995,0.5316802736921457,0.4125366460755747
6996,0.976496281782636,0.20363828350742685
6997,0.3695651798745293,0.18584566508600375
6998,0.8702654141897963,0.5724033807970645
6999,0.873556906981221,0.6399021268762424
7000,0.7872525260580168,0.6299500867120291
7001,0.23432209068477472,0.25411758828678943
7002,0.7125984657645847,0.34778550986922263
7003,0.9072192156680062,0.8733586274283036
7004,0.8164344992505633,0.09546488535366404
7005,0.9672482646293573,0.8345087978946081
7006,0.8316227688418308,0.48172952493745413
7007,0.8669479875645391,0.5948073921370687
7008,0.9191898334638814,0.4953762099913799
7009,0.2404790496877245,0.7829873362181232
7010,0.946601292162469,0.8068520093762331
7011,0.9749483735141363,0.909640582665972
7012,0.8876624754226361,0.4500725019313865
7013,0.840339250435624,0.23023499513039913
7014,0.8975465359121324,0.5679630408744022
7015,0.8536763875533483,0.5620278049030765
7016,0.3551078630838218,0.030756606307804635
7017,0.7043362503247776,0.5605019787202661
7018,0.8997268750387942,0.5340045070382713
7019,0.9793095237517988,0.7694470004654774
7020,0.8985006405525235,0.6593865360726796
7021,0.7562328806727979,0.5880651949926754
7022,0.9432583467332653,0.6078170036615089
7023,0.9636849361130915,0.8964463635618918
7024,0.9575919118551249,0.27941771117279224
7025,0.39050679258838916,0.3222244715962904
7026,0.8817949721448841,0.04839713823495406
7027,0.43928985964417466,0.1340209916292051
7028,0.8603638977790571,0.8470584223611385
7029,0.6062051249415398,0.33260157057302775
7030,0.948157431356659,0.6480833198564425
7031,0.5715827405384315,0.7875371093906425
7032,0.4181417639579321,0.13694144586445234
7033,0.9215801399693517,0.06608155081885536
7034,0.8319215476972194,0.3581655804722308
7035,0.7758343903439359,0.2633348836859525
7036,0.9655319932988005,0.7987078123550446
7037,0.7154065021555533,0.39635254324171065
7038,0.8834592766409117,0.5170375608359359
7039,0.9362124952659101,0.4991876412880071
7040,0.9663244472076581,0.16187477939517747
7041,0.9665486740898446,0.9254360131217284
7042,0.3293088110225051,0.10371187206458943
7043,0.8894315769123678,0.8325070952151974
7044,0.9301688459953644,0.778486277760082
7045,0.9628909782693534,0.7700004910121017
7046,0.8799794433825036,0.7387431883544862
7047,0.567462407004477,0.5929945916519594
7048,0.9184261513435695,0.44524183721484534
7049,0.7334842747386118,0.30280893920883833
7050,0.10023237992630218,0.13415861336208645
7051,0.42531393820906394,0.12790692510984014
7052,0.877054393485949,0.6957061263947409
7053,0.2926921822391728,0.37483329281696487
7054,0.9708291639316053,0.28238918134437063
7055,0.6868552490782714,0.2006782997176051
7056,0.9162617245430382,0.7937571750101279
7057,0.657280216118697,0.6555768494456532
7058,0.8608914823637744,0.9686575854620979
7059,0.5950351419325237,0.5457072430247465
7060,0.15214915257118067,0.40308220307365306
7061,0.896477978795819,0.7559764373868565
7062,0.8138088957190406,0.4805117324779985
7063,0.5308243958954617,0.06617155169620681
7064,0.5215403776219367,0.1037673445133287
7065,0.7692645967745819,0.7988299597423341
7066,0.934481506187881,0.8440114704452981
7067,0.7574111494895881,0.49825356885800165
7068,0.9110032762800313,0.06779250602795794
7069,0.6638471574751345,0.12727134101746584
7070,0.17509349871834745,0.37301119498884616
7071,0.6666105326036859,0.06762252012210679
7072,0.8982504458490798,0.5040605551868601
7073,0.5454890203603715,0.30093063750416404
7074,0.9322996608559936,0.9586265801351358
7075,0.7496969410387814,0.35857175704463307
7076,0.5059926596595732,0.11933409677497187
7077,0.9228133518322064,0.7950005802239755
7078,0.6928757079180919,0.07971324962927395
7079,0.9448647018473117,0.27586064134669463
7080,0.9567084004060079,0.8092619010420262
7081,0.4163766672756828,0.09175132339530123
7082,0.7413325380268683,0.6592728362843948
7083,0.8900448026159831,0.8674241478990853
7084,0.944987608386478,0.7891612501670968
7085,0.8502464533107188,0.8696964176503832
7086,0.6157026150315212,0.10984475900029034
7087,0.8778206547633159,0.7915237094106997
7088,0.8136445441962787,0.4677796060686098
7089,0.9614556827541527,0.9585484154700372
7090,0.6971819401348902,0.6968513382761283
7091,0.7563503781103621,0.5815744824949025
7092,0.8888275017271592,0.8546386432940124
7093,0.3296762950132922,0.13776710912278156
7094,0.7172500729169322,0.484570657387408
7095,0.9187127361979219,0.10747652501986504
7096,0.44316396427962446,0.3536884652183506
7097,0.6934038532689539,0.6570982227654256
7098,0.9074525496540465,0.7714988098292489
7099,0.9545200533285666,0.6919933232623913
7100,0.7809489635502592,0.6115547245659725
7101,0.8884296931877922,0.6233476431098139
7102,0.9579255422833071,0.6488416113395672
7103,0.9572592715733947,0.8528128715795111
7104,0.9465360573851685,0.8283989503945486
7105,0.928214940522843,0.7726329104304757
7106,0.8531740651250447,0.6523059402480467
7107,0.9142452594567398,0.8508187698089477
7108,0.8101704578366417,0.7460191824906706
7109,0.8677130841767636,0.7106195697586707
7110,0.723897719779007,0.20052261535200688
7111,0.9391575283157754,0.36135160742939154
7112,0.8772852759217437,0.729318644937147
7113,0.7195870105743926,0.4058704809758803
7114,0.2607290223299974,0.598592774888536
7115,0.8710136274762399,0.7829506445715898
7116,0.9156475221929171,0.30982214534889163
7117,0.6429541974203555,0.13794682816784543
7118,0.2482193835706349,0.09380804844644608
7119,0.9204655213038007,0.8658138524590703
7120,0.7060563633971835,0.6658052744818519
7121,0.9424877523937063,0.8875371436377318
7122,0.5940433377584153,0.5187126166683789
7123,0.6199039336508438,0.23098025959291546
7124,0.9503612010894567,0.24667880831347888
7125,0.9662664440722329,0.5656852163097227
7126,0.8947052686455379,0.6943289847518852
7127,0.9449212584072806,0.896865983766564
7128,0.9787258267395127,0.1768460652020576
7129,0.9348183988885375,0.6895835563388417
7130,0.9370755397094446,0.8761280800239969
7131,0.8790208129915729,0.1530899188776802
7132,0.1271217344153498,0.27023936671001747
7133,0.96544291522824,0.7122086821260039
7134,0.9645729340179119,0.736805133591003
7135,0.9534549324332923,0.90896637038426
7136,0.7419723452697642,0.15868903833871661
7137,0.5299313505798278,0.7233286880253698
7138,0.20390848310995613,0.32331191764235245
7139,0.9387606895016579,0.562482248454595
7140,0.9008521423024334,0.4802423787334482
7141,0.9727388476997406,0.9372932860396418
7142,0.8756097022012802,0.8209965562064191
7143,0.8595985336837921,0.4247465713900015
7144,0.8948829843069458,0.3370366960800769
7145,0.7002722821045517,0.12180372663710304
7146,0.9461448553526847,0.908073304221213
7147,0.8311297412238878,0.470698058450305
7148,0.8264408247847356,0.47312401080000277
7149,0.8844624879221207,0.8909402344292436
7150,0.8896429936074838,0.6271022094380914
7151,0.9136154219870084,0.8827141024799382
7152,0.8113007855912981,0.44359342645241473
7153,0.6729360194816193,0.28244142531005656
7154,0.8221384606872345,0.9207848935762734
7155,0.9511172186434316,0.38541194914931787
7156,0.9349606218410379,0.8310834310797645
7157,0.7939737204928108,0.36812372140865934
7158,0.9709664942240294,0.7235044803617036
7159,0.8216111087317898,0.4083064884216133
7160,0.9228034795086603,0.32830503049826454
7161,0.8537067873556655,0.30028958177541554
7162,0.9362088052021695,0.737604683625431
7163,0.9235867728663122,0.8879973497199093
7164,0.5676963198122874,0.16566670690985275
7165,0.9804491896101333,0.9889854280673288
7166,0.8432333713173357,0.5198503971653632
7167,0.4946943152600264,0.3885900023681903
7168,0.7929176048777102,0.3973979984504754
7169,0.9401809369367384,0.6242050785314672
7170,0.885958377718901,0.6390308850144183
7171,0.7817558641828529,0.5030353029457775
7172,0.8275805284944632,0.08368588129936372
7173,0.853135826957411,0.600713732516612
7174,0.9163489492518033,0.4648901711958291
7175,0.9722440622992757,0.8364360847912174
7176,0.4433620084941243,0.20485802382912388
7177,0.45508013618796306,0.2439094804796028
7178,0.13863596658338495,0.15355351895159297
7179,0.07861128896235259,0.030896649855504665
7180,0.6171909262877102,0.18848735450163068
7181,0.9375226613939138,0.6835105039138594
7182,0.8973995854905177,0.9426131881167006
7183,0.3811834434982999,0.250006695222698
7184,0.962472803238974,0.9557236370008892
7185,0.8837623900761755,0.9495729035625604
7186,0.9618977655217272,0.9462901067349204
7187,0.8407583761487538,0.2830114019915362
7188,0.39049623500950137,0.1502014592044869
7189,0.8457934022552382,0.6446724982174245
7190,0.9792801900970015,0.9117606578120349
7191,0.8671494112960004,0.8159664174912666
7192,0.4052777916446705,0.25671481867324797
7193,0.4280077266664609,0.050696812610071085
7194,0.3853354326031334,0.19762460063450316
7195,0.9483994937590238,0.895278271205946
7196,0.7543922482450096,0.19225551260365814
7197,0.8229319514858195,0.3043533973109257
7198,0.8662169101021218,0.16359430050951396
7199,0.9837341882685244,0.7575038640602079
7200,0.8756611424330577,0.7787762547470475
7201,0.7779292292020512,0.4997668882678856
7202,0.8019838041150843,0.7891707179189327
7203,0.2161245094484261,0.14233079822113803
7204,0.7668307634131636,0.3639642972135142
7205,0.9380040524585436,0.8282408406338162
7206,0.9564784218822509,0.7598825391956452
7207,0.8863405154772648,0.582618038824304
7208,0.9129997853327724,0.4205582493379366
7209,0.9454593473739676,0.6807303285837016
7210,0.932211988686518,0.8543423530500412
7211,0.8696304256390786,0.09107873042480996
7212,0.8473478346279579,0.6136644419303665
7213,0.9146509581442668,0.911427324476622
7214,0.9411165030650287,0.47771027837156055
7215,0.9462242943226643,0.577078690204595
7216,0.45841484348376127,0.18204325273728228
7217,0.7511597379693301,0.28825607140261167
7218,0.9236584284114676,0.4267067931522649
7219,0.7066474447184838,0.2452218236926117
7220,0.8727252568659991,0.06744495833909536
7221,0.8861852832903891,0.9547949260692414
7222,0.6304789508858595,0.42334588086546787
7223,0.13702386444792414,0.11438359863988168
7224,0.9083863997490641,0.7961188524999822
7225,0.9411607712967238,0.25094113907566606
7226,0.8414069084041159,0.5254028217821085
7227,0.8872198544557602,0.6924892212742368
7228,0.9702021397087932,0.9332544918585213
7229,0.5888445277094925,0.17654368762770078
7230,0.9276002493638896,0.8829403636010597
7231,0.9392276662177506,0.19511066925319642
7232,0.6725263361172078,0.0864510378993697
7233,0.09855411467517039,0.12002138090687586
7234,0.5507654560961325,0.3673543602302237
7235,0.8971355324216934,0.8463021719414862
7236,0.7627659308671817,0.7014904596602038
7237,0.37489772111332975,0.16145001036033357
7238,0.4541139448678376,0.278949429564772
7239,0.8227572751826644,0.6979034685171986
7240,0.9650192774489048,0.48807072793735273
7241,0.9756396079511223,0.9848180142651721
7242,0.49424250904911726,0.22498654689332298
7243,0.7153898499414002,0.4513622006254048
7244,0.8835655448844698,0.8489174076618335
7245,0.9416085018475395,0.9264544419826953
7246,0.959843740462857,0.9431646346475577
7247,0.9669983847534351,0.9415537878496401
7248,0.9720582050497704,0.966102922680829
7249,0.13014277806192043,0.03634811659934689
7250,0.9645807926691761,0.37706468425781536
7251,0.9151733357374153,0.8550081876396062
7252,0.9226584133299343,0.8017781743606579
7253,0.9710463109351412,0.8462155812924933
7254,0.8972900478665753,0.7492910692687561
7255,0.9418134701944524,0.8718130495479136
7256,0.43075174282489614,0.219557517540368
7257,0.8237245884427217,0.19413574781798004
7258,0.8008442084077627,0.6367206222767233
7259,0.777300948646923,0.41798032125835316
7260,0.867264917421074,0.8073148703266311
7261,0.9316845334315185,0.7887667393628868
7262,0.9790529790743582,0.8864800762927584
7263,0.910122911673657,0.5117894982095548
7264,0.792207683089453,0.9695142128453721
7265,0.4919796159578823,0.14018216152004181
7266,0.8179831029383464,0.9314725967868039
7267,0.9762267036203779,0.9856704992974813
7268,0.9894981555119292,0.9621543474462505
7269,0.8456170206176914,0.9030352012417563
7270,0.6922700836804674,0.3292936020888996
7271,0.8837261894326499,0.08844790009131753
7272,0.8382189536250583,0.58409069804669
7273,0.9203344977899807,0.9317968394719085
7274,0.8690242920733033,0.4865195290857284
7275,0.911219859564253,0.10255959072776755
7276,0.8484662670655185,0.1367509994656061
7277,0.7957983041889495,0.6733739490484063
7278,0.8467995928416439,0.27924792684343536
7279,0.4912436566777466,0.17800297512833407
7280,0.9183776386001703,0.635762286159842
7281,0.9842518681705549,0.6083208364206814
7282,0.9301599115959004,0.827646489373597
7283,0.9720955939351347,0.9131609415775489
7284,0.44878870246632385,0.7583486638258337
7285,0.9699462851570718,0.7287622540153229
7286,0.9647749970852845,0.9288091930577704
7287,0.956050742475398,0.5035349876194096
7288,0.7755334026703375,0.29763351792715864
7289,0.5037780545795414,0.12783681112584844
7290,0.5878075391661026,0.051384743481251105
7291,0.1290228211245581,0.08986881134376967
7292,0.4190960046525686,0.12638366594586137
7293,0.9645744670594023,0.6065366460630893
7294,0.5274081905737869,0.30922785206660697
7295,0.9427513684257833,0.3010259365587734
7296,0.9399677906274533,0.31142499188324535
7297,0.8596995708645491,0.39022674969354787
7298,0.1892084386100833,0.20173839906474844
7299,0.4155460204217012,0.04771849712634746
7300,0.9126637845890576,0.9417421789486419
7301,0.3184506417808889,0.47078081017457873
7302,0.8834712652093526,0.4449373423017676
7303,0.9341539616615855,0.6264338721707541
7304,0.9864432436751172,0.9691848818997479
7305,0.7595416630066232,0.5499170049650606
7306,0.6029202418936197,0.802738171286016
7307,0.3994107785080413,0.28587244816603785
7308,0.7947541798345854,0.08693761126613764
7309,0.7405502514350202,0.1856200249980554
7310,0.6185318809130931,0.1978268297057435
7311,0.8651821207881389,0.5382709669483934
7312,0.7231333307241163,0.05906462818528746
7313,0.8156604289301127,0.43459450267890865
7314,0.9548614068015581,0.5147545382376839
7315,0.9393160549073192,0.7337945730951331
7316,0.8614650915674369,0.2947079031532528
7317,0.27452716701274826,0.22294851966191165
7318,0.7696979535049728,0.1419219108820683
7319,0.7501119096317301,0.42085369170954545
7320,0.9792024361129119,0.723196011489369
7321,0.8839493106524325,0.7437549341521312
7322,0.21724917044677428,0.03957052214678658
7323,0.4203732889016256,0.3057021434623147
7324,0.6189783841756205,0.5169868334050084
7325,0.8419927199714208,0.0724577740069059
7326,0.9778002556139251,0.8400325616723945
7327,0.9759734370882153,0.8998667911833548
7328,0.9342414909198189,0.3208683124630829
7329,0.9413454935870185,0.7893908766217081
7330,0.8203086176236905,0.30661919976195096
7331,0.9644926721051861,0.8539880076718837
7332,0.8000066362027858,0.21507934430340347
7333,0.26194332783671914,0.16904934550008055
7334,0.8042258472235295,0.5236504568170264
7335,0.43131337294701044,0.03536261624512327
7336,0.6522342839631542,0.6476810489279948
7337,0.8704620766812463,0.2635793972180498
7338,0.8461401479399364,0.0915351916563627
7339,0.9130736920800965,0.8740509755285804
7340,0.9228759268969083,0.8186657245423057
7341,0.8486484099796143,0.3875079712271763
7342,0.9752409272759637,0.8700126819589077
7343,0.9018032456209761,0.8691008024801739
7344,0.8836309529107681,0.8182624209546969
7345,0.9198095096485003,0.7489141393724047
7346,0.6247136880011281,0.1039081968339205
7347,0.11653068022032742,0.03259957307182282
7348,0.855675672449718,0.44064830337970595
7349,0.9377338198236317,0.9385265332306942
7350,0.261278500635456,0.09509495559897774
7351,0.9184297439566526,0.5217384665974
7352,0.9102841723942982,0.8313748188805454
7353,0.6314208810679287,0.45125848032768223
7354,0.964891941911228,0.9544295344020497
7355,0.8100972495613366,0.44574941721168826
7356,0.9549961644766083,0.7500877448335445
7357,0.9785458359525768,0.9016145416593181
7358,0.8967272802643572,0.08610557328394475
7359,0.8844125481032555,0.5014139784503147
7360,0.9586947713420774,0.08601039953258405
7361,0.7346581667058377,0.697971401818549
7362,0.9221126705239417,0.5883065361296468
7363,0.7470432720893564,0.14253625367850453
7364,0.7878127794931238,0.6251161808294793
7365,0.6458669863431296,0.4449918335059173
7366,0.6591984579253962,0.34376187656014034
7367,0.4930144206368443,0.127391073779354
7368,0.8703028959441064,0.7284129195790348
7369,0.9493057059284259,0.5382594333843349
7370,0.9768253095463167,0.9135621519762388
7371,0.9834856668239164,0.9463965839275864
7372,0.40115222111327997,0.026608698060775038
7373,0.534066364145527,0.13568562687724472
7374,0.41487810627682753,0.2464523127848084
7375,0.9857105703683795,0.9252344530455904
7376,0.8168603536704198,0.24348519030185167
7377,0.57510236628569,0.32880380764748507
7378,0.9455703056711688,0.30478794666373066
7379,0.7550855845299969,0.37525116260275726
7380,0.4045966814678952,0.19661602859184313
7381,0.959951133640837,0.9148464419999127
7382,0.7551327205946496,0.7188612111275621
7383,0.9203173413043509,0.29691570626783226
7384,0.541839262286679,0.20853586082007936
7385,0.9057764034228332,0.5889921608432771
7386,0.8065179603821573,0.13931379696579915
7387,0.9680004743703056,0.8137642951089665
7388,0.9718485693109222,0.9020585980419645
7389,0.9285396359324175,0.3079483431154735
7390,0.23929572344238603,0.18022027803414264
7391,0.8196037640891036,0.3051226823312525
7392,0.8819985693111354,0.3941127405075544
7393,0.7942385565196532,0.3736439567957486
7394,0.19527514459504147,0.1075541198182608
7395,0.53586966882257,0.442592592247501
7396,0.7763772601938896,0.9737788754903183
7397,0.7802631070732564,0.5583228264530746
7398,0.958175422367414,0.9094699798181468
7399,0.48293608560467316,0.34588019115886215
7400,0.799264514810295,0.14623864947173493
7401,0.9335050533146296,0.8906483036355286
7402,0.8444075867735581,0.7322095274154686
7403,0.9467163744384021,0.9819611805343489
7404,0.7219814986399179,0.4826360929241005
7405,0.7953959810541036,0.8908475775574332
7406,0.8499474745869033,0.7766045930048742
